"it is most of the things costner movies are known for ; it's sanctimonious , self-righteous and so eager to earn our love that you want to slap it . ",0
has lost some of the dramatic conviction that underlies the best of comedies . . . ,0
"as teen movies go , "" orange county "" is a refreshing change",1
"sheridan is painfully bad , a fourth-rate jim carrey who doesn't understand the difference between dumb fun and just plain dumb . ",0
may seriously impair your ability to ever again maintain a straight face while speaking to a highway patrolman . ,1
"yes they can swim , the title is merely anne-sophie birot's off-handed way of saying girls find adolescence difficult to wade through . ",0
it's great escapist fun that recreates a place and time that will never happen again . ,1
a trite psychological thriller designed to keep the audience guessing and guessing -- which is not to be confused with suspecting -- until it comes time to wrap things up and send the viewers home . ,0
"harrison's flowers puts its heart in the right place , but its brains are in no particular place at all . ",0
"as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining . ",1
"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser . ",0
a modest and messy metaphysical thriller offering more questions than answers . ,0
"although very much like the first movie based on j . k . rowling's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude . ",1
a didactic and dull documentary glorifying software anarchy . ,0
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake . ",1
"less dizzying than just dizzy , the jaunt is practically over before it begins . ",0
" "" me without you "" is a probing examination of a female friendship set against a few dynamic decades . ",1
what doesn't this film have that an impressionable kid couldn't stand to hear ? ,1
an extraordinarily silly thriller . ,0
watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it . ,1
a low-rent retread of the alien pictures . ,0
"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan . ",1
"since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things . ",0
"pretension , in its own way , is a form of bravery . for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",0
you might be shocked to discover that seinfeld's real life is boring . ,0
"a miniscule little bleep on the film radar , but one that many more people should check out",1
has a shambling charm . . . a cheerfully inconsequential diversion . ,1
an epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of hollywood . ,1
"it's still a comic book , but maguire makes it a comic book with soul . ",1
"it is a testament of quiet endurance , of common concern , of reconciled survival . ",1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to . ,1
"the french are rather good at this kind of thing , unlike the americans , who have a passion for musketeers , only to spoof them . ",1
a charming and funny story of clashing cultures and a clashing mother/daughter relationship . ,1
"thirty years ago , it would have been groundbreaking . now it's just tired . ",0
"the origin story is well told , and the characters will not disappoint anyone who values the original comic books . it's in the action scenes that things fall apart . ",0
 . . . a delicious crime drama on par with the slickest of mamet . ,1
cherish would've worked a lot better had it been a short film . ,0
"the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they've told a nice little story in the process . ",1
"insomnia does not become one of those rare remakes to eclipse the original , but it doesn't disgrace it , either . ",1
"it's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling . ",0
a devastating indictment of unbridled greed and materalism . ,1
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination . ,1
"everything about girls can't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ",0
